exchange,symbol,date,file,increase_pct,retracement_pct,peak_bucket,label
gateio,NFLXONUSDT,2025-09-03,NFLXONUSDT_2025-09-03_klines.csv,4.76,0.0,,VOLATILE_CONTROL
gateio,NFPUSDT,2025-06-23,NFPUSDT_2025-06-23_klines.csv,18.4,53.32,small,PUMP
gateio,NFPUSDT,2025-06-23,NFPUSDT_2025-06-23_klines_L2.csv,,,,ERROR
gateio,NFPUSDT,2025-06-23,NFPUSDT_2025-06-23_klines_market_ctx.csv,,,,ERROR
gateio,NFPUSDT,2025-06-23,NFPUSDT_2025-06-23_klines_trades.csv,,,,ERROR
gateio,NIBIUSDT,2025-12-19,NIBIUSDT_2025-12-19_klines.csv,59.65,95.67,extreme,PUMP
gateio,NIBIUSDT,2025-12-19,NIBIUSDT_2025-12-19_klines_L2.csv,,,,ERROR
gateio,NIBIUSDT,2025-12-19,NIBIUSDT_2025-12-19_klines_market_ctx.csv,,,,ERROR
gateio,NIBIUSDT,2025-12-19,NIBIUSDT_2025-12-19_klines_trades.csv,,,,ERROR
gateio,NIGHT3LUSDT,2026-01-19,NIGHT3LUSDT_2026-01-19_klines.csv,56.14,122.43,extreme,PUMP
gateio,NIGHT3LUSDT,2026-01-19,NIGHT3LUSDT_2026-01-19_klines_L2.csv,,,,ERROR
gateio,NIGHT3LUSDT,2026-01-19,NIGHT3LUSDT_2026-01-19_klines_market_ctx.csv,,,,ERROR
gateio,NIGHT3LUSDT,2026-01-19,NIGHT3LUSDT_2026-01-19_klines_trades.csv,,,,ERROR
gateio,NIGHT3SUSDT,2026-01-09,NIGHT3SUSDT_2026-01-09_klines.csv,55.36,58.87,extreme,PUMP
gateio,NIGHT3SUSDT,2026-01-09,NIGHT3SUSDT_2026-01-09_klines_L2.csv,,,,ERROR
gateio,NIGHT3SUSDT,2026-01-09,NIGHT3SUSDT_2026-01-09_klines_market_ctx.csv,,,,ERROR
gateio,NIGHT3SUSDT,2026-01-09,NIGHT3SUSDT_2026-01-09_klines_trades.csv,,,,ERROR
gateio,NIGHTUSDT,2025-12-10,NIGHTUSDT_2025-12-10_klines.csv,120.3,94.78,extreme,PUMP
gateio,NIGHTUSDT,2025-12-10,NIGHTUSDT_2025-12-10_klines_L2.csv,,,,ERROR
gateio,NIGHTUSDT,2025-12-10,NIGHTUSDT_2025-12-10_klines_market_ctx.csv,,,,ERROR
gateio,NIGHTUSDT,2025-12-10,NIGHTUSDT_2025-12-10_klines_trades.csv,,,,ERROR
gateio,NIKOUSDT,2025-05-09,NIKOUSDT_2025-05-09_klines.csv,73.25,61.12,extreme,PUMP
gateio,NIKOUSDT,2025-05-09,NIKOUSDT_2025-05-09_klines_L2.csv,,,,ERROR
gateio,NIKOUSDT,2025-05-09,NIKOUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
gateio,NIKOUSDT,2025-05-09,NIKOUSDT_2025-05-09_klines_trades.csv,,,,ERROR
gateio,NIKOUSDT,2025-06-01,NIKOUSDT_2025-06-01_klines.csv,56.79,124.6,extreme,PUMP
gateio,NILUSDT,2025-11-15,NILUSDT_2025-11-15_klines.csv,53.37,182.73,extreme,PUMP
gateio,NILUSDT,2025-11-15,NILUSDT_2025-11-15_klines_L2.csv,,,,ERROR
gateio,NILUSDT,2025-11-15,NILUSDT_2025-11-15_klines_market_ctx.csv,,,,ERROR
gateio,NILUSDT,2025-11-15,NILUSDT_2025-11-15_klines_trades.csv,,,,ERROR
gateio,NIMUSDT,2025-08-11,NIMUSDT_2025-08-11_klines.csv,3.99,0.0,,VOLATILE_CONTROL
gateio,NIZAUSDT,2025-09-23,NIZAUSDT_2025-09-23_klines.csv,36566.6,80.58,extreme,PUMP
gateio,NIZAUSDT,2025-09-23,NIZAUSDT_2025-09-23_klines_L2.csv,,,,ERROR
gateio,NIZAUSDT,2025-09-23,NIZAUSDT_2025-09-23_klines_market_ctx.csv,,,,ERROR
gateio,NIZAUSDT,2025-09-23,NIZAUSDT_2025-09-23_klines_trades.csv,,,,ERROR
gateio,NKNUSDT,2025-07-05,NKNUSDT_2025-07-05_klines.csv,39.3,43.55,large,PUMP
gateio,NKNUSDT,2025-07-05,NKNUSDT_2025-07-05_klines_L2.csv,,,,ERROR
gateio,NKNUSDT,2025-07-05,NKNUSDT_2025-07-05_klines_market_ctx.csv,,,,ERROR
gateio,NKNUSDT,2025-07-05,NKNUSDT_2025-07-05_klines_trades.csv,,,,ERROR
gateio,NMRUSDT,2025-08-09,NMRUSDT_2025-08-09_klines.csv,11.57,0.0,,VOLATILE_CONTROL
gateio,NOBODYUSDT,2025-09-04,NOBODYUSDT_2025-09-04_klines.csv,53.56,59.37,extreme,PUMP
gateio,NOBODYUSDT,2025-09-04,NOBODYUSDT_2025-09-04_klines_L2.csv,,,,ERROR
gateio,NOBODYUSDT,2025-09-04,NOBODYUSDT_2025-09-04_klines_market_ctx.csv,,,,ERROR
gateio,NOBODYUSDT,2025-09-04,NOBODYUSDT_2025-09-04_klines_trades.csv,,,,ERROR
gateio,NODEUSDT,2025-09-26,NODEUSDT_2025-09-26_klines.csv,38.45,95.03,large,PUMP
gateio,NODEUSDT,2025-09-26,NODEUSDT_2025-09-26_klines_L2.csv,,,,ERROR
gateio,NODEUSDT,2025-09-26,NODEUSDT_2025-09-26_klines_market_ctx.csv,,,,ERROR
gateio,NODEUSDT,2025-09-26,NODEUSDT_2025-09-26_klines_trades.csv,,,,ERROR
gateio,NODLUSDT,2025-06-23,NODLUSDT_2025-06-23_klines.csv,2.67,0.0,,VOLATILE_CONTROL
gateio,NOMUSDT,2025-12-19,NOMUSDT_2025-12-19_klines.csv,41.89,51.58,major,PUMP
gateio,NOMUSDT,2025-12-19,NOMUSDT_2025-12-19_klines_L2.csv,,,,ERROR
gateio,NOMUSDT,2025-12-19,NOMUSDT_2025-12-19_klines_market_ctx.csv,,,,ERROR
gateio,NOMUSDT,2025-12-19,NOMUSDT_2025-12-19_klines_trades.csv,,,,ERROR
gateio,NOOTUSDT,2025-05-09,NOOTUSDT_2025-05-09_klines.csv,29.0,113.67,medium,PUMP
gateio,NOOTUSDT,2025-05-09,NOOTUSDT_2025-05-09_klines_L2.csv,,,,ERROR
gateio,NOOTUSDT,2025-05-09,NOOTUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
gateio,NOOTUSDT,2025-05-09,NOOTUSDT_2025-05-09_klines_trades.csv,,,,ERROR
gateio,NOOTUSDT,2025-05-16,NOOTUSDT_2025-05-16_klines.csv,32.29,44.76,large,PUMP
gateio,NOSUSDT,2025-08-27,NOSUSDT_2025-08-27_klines.csv,5.08,332.81,micro,PUMP
gateio,NOSUSDT,2025-08-27,NOSUSDT_2025-08-27_klines_L2.csv,,,,ERROR
gateio,NOSUSDT,2025-08-27,NOSUSDT_2025-08-27_klines_market_ctx.csv,,,,ERROR
gateio,NOSUSDT,2025-08-27,NOSUSDT_2025-08-27_klines_trades.csv,,,,ERROR
gateio,NOTUSDT,2026-04-09,NOTUSDT_2026-04-09_klines.csv,6.04,31.28,micro,PUMP
gateio,NRNUSDT,2025-05-09,NRNUSDT_2025-05-09_klines.csv,117.73,37.31,extreme,PUMP
gateio,NRNUSDT,2025-05-09,NRNUSDT_2025-05-09_klines_L2.csv,,,,ERROR
gateio,NRNUSDT,2025-05-09,NRNUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
gateio,NRNUSDT,2025-05-09,NRNUSDT_2025-05-09_klines_trades.csv,,,,ERROR
gateio,NRNUSDT,2025-05-15,NRNUSDT_2025-05-15_klines.csv,80.31,62.39,extreme,PUMP
gateio,NSDXUSDT,2025-08-29,NSDXUSDT_2025-08-29_klines.csv,3.55,0.0,,VOLATILE_CONTROL
gateio,NSUSDT,2025-08-27,NSUSDT_2025-08-27_klines.csv,2.28,0.0,,VOLATILE_CONTROL
gateio,NTRNUSDT,2025-08-12,NTRNUSDT_2025-08-12_klines.csv,22.91,98.69,medium,PUMP
gateio,NTRNUSDT,2025-08-12,NTRNUSDT_2025-08-12_klines_L2.csv,,,,ERROR
gateio,NTRNUSDT,2025-08-12,NTRNUSDT_2025-08-12_klines_market_ctx.csv,,,,ERROR
gateio,NTRNUSDT,2025-08-12,NTRNUSDT_2025-08-12_klines_trades.csv,,,,ERROR
gateio,NUMIUSDT,2025-06-30,NUMIUSDT_2025-06-30_klines.csv,2.97,0.0,,VOLATILE_CONTROL
gateio,NUMUSDT,2026-02-13,NUMUSDT_2026-02-13_klines.csv,8.88,125.07,micro,PUMP
gateio,NUMUSDT,2026-02-13,NUMUSDT_2026-02-13_klines_L2.csv,,,,ERROR
gateio,NUMUSDT,2026-02-13,NUMUSDT_2026-02-13_klines_market_ctx.csv,,,,ERROR
gateio,NUMUSDT,2026-02-13,NUMUSDT_2026-02-13_klines_trades.csv,,,,ERROR
gateio,NUTSUSDT,2025-08-09,NUTSUSDT_2025-08-09_klines.csv,2.92,0.0,,VOLATILE_CONTROL
gateio,NUXUSDT,2025-07-09,NUXUSDT_2025-07-09_klines.csv,39.72,68.07,large,PUMP
gateio,NUXUSDT,2025-07-09,NUXUSDT_2025-07-09_klines_L2.csv,,,,ERROR
gateio,NUXUSDT,2025-07-09,NUXUSDT_2025-07-09_klines_market_ctx.csv,,,,ERROR
gateio,NUXUSDT,2025-07-09,NUXUSDT_2025-07-09_klines_trades.csv,,,,ERROR
gateio,NXPCUSDT,2025-05-15,NXPCUSDT_2025-05-15_klines.csv,1825.0,56.45,extreme,PUMP
gateio,NXPCUSDT,2025-05-15,NXPCUSDT_2025-05-15_klines_L2.csv,,,,ERROR
gateio,NXPCUSDT,2025-05-15,NXPCUSDT_2025-05-15_klines_market_ctx.csv,,,,ERROR
gateio,NXPCUSDT,2025-05-15,NXPCUSDT_2025-05-15_klines_trades.csv,,,,ERROR
gateio,NYANUSDT,2025-05-19,NYANUSDT_2025-05-19_klines.csv,25.61,152.13,medium,PUMP
gateio,NYANUSDT,2025-05-19,NYANUSDT_2025-05-19_klines_L2.csv,,,,ERROR
gateio,NYANUSDT,2025-05-19,NYANUSDT_2025-05-19_klines_market_ctx.csv,,,,ERROR
gateio,NYANUSDT,2025-05-19,NYANUSDT_2025-05-19_klines_trades.csv,,,,ERROR
gateio,NYMUSDT,2026-03-05,NYMUSDT_2026-03-05_klines.csv,0.34,0.0,,VOLATILE_CONTROL
gateio,O4DXUSDT,2025-06-30,O4DXUSDT_2025-06-30_klines.csv,28.36,123.41,medium,PUMP
gateio,O4DXUSDT,2025-06-30,O4DXUSDT_2025-06-30_klines_L2.csv,,,,ERROR
gateio,O4DXUSDT,2025-06-30,O4DXUSDT_2025-06-30_klines_market_ctx.csv,,,,ERROR
gateio,O4DXUSDT,2025-06-30,O4DXUSDT_2025-06-30_klines_trades.csv,,,,ERROR
gateio,OASUSDT,2025-10-11,OASUSDT_2025-10-11_klines.csv,73.8,123.47,extreme,PUMP
gateio,OASUSDT,2025-10-11,OASUSDT_2025-10-11_klines_L2.csv,,,,ERROR
gateio,OASUSDT,2025-10-11,OASUSDT_2025-10-11_klines_market_ctx.csv,,,,ERROR
gateio,OASUSDT,2025-10-11,OASUSDT_2025-10-11_klines_trades.csv,,,,ERROR
gateio,OBIUSDT,2025-07-05,OBIUSDT_2025-07-05_klines.csv,8.48,182.2,micro,PUMP
gateio,OBIUSDT,2025-07-05,OBIUSDT_2025-07-05_klines_L2.csv,,,,ERROR
gateio,OBIUSDT,2025-07-05,OBIUSDT_2025-07-05_klines_market_ctx.csv,,,,ERROR
gateio,OBIUSDT,2025-07-05,OBIUSDT_2025-07-05_klines_trades.csv,,,,ERROR
gateio,OBOLUSDT,2025-06-15,OBOLUSDT_2025-06-15_klines.csv,62.18,40.28,extreme,PUMP
gateio,OBOLUSDT,2025-06-15,OBOLUSDT_2025-06-15_klines_L2.csv,,,,ERROR
gateio,OBOLUSDT,2025-06-15,OBOLUSDT_2025-06-15_klines_market_ctx.csv,,,,ERROR
gateio,OBOLUSDT,2025-06-15,OBOLUSDT_2025-06-15_klines_trades.csv,,,,ERROR
gateio,OBTUSDT,2025-06-18,OBTUSDT_2025-06-18_klines.csv,58.24,112.92,extreme,PUMP
gateio,OBTUSDT,2025-06-18,OBTUSDT_2025-06-18_klines_L2.csv,,,,ERROR
gateio,OBTUSDT,2025-06-18,OBTUSDT_2025-06-18_klines_market_ctx.csv,,,,ERROR
gateio,OBTUSDT,2025-06-18,OBTUSDT_2025-06-18_klines_trades.csv,,,,ERROR
gateio,OCTAUSDT,2025-06-29,OCTAUSDT_2025-06-29_klines.csv,1.73,0.0,,VOLATILE_CONTROL
gateio,OFCUSDT,2026-04-10,OFCUSDT_2026-04-10_klines.csv,34.05,101.92,large,PUMP
gateio,OFCUSDT,2026-04-10,OFCUSDT_2026-04-10_klines_L2.csv,,,,ERROR
gateio,OFCUSDT,2026-04-10,OFCUSDT_2026-04-10_klines_market_ctx.csv,,,,ERROR
gateio,OFCUSDT,2026-04-10,OFCUSDT_2026-04-10_klines_trades.csv,,,,ERROR
gateio,OGNUSDT,2025-08-02,OGNUSDT_2025-08-02_klines.csv,18.13,19.64,,VOLATILE_CONTROL
gateio,OGPUUSDT,2025-05-26,OGPUUSDT_2025-05-26_klines.csv,51.11,139.09,extreme,PUMP
gateio,OGPUUSDT,2025-05-26,OGPUUSDT_2025-05-26_klines_L2.csv,,,,ERROR
gateio,OGPUUSDT,2025-05-26,OGPUUSDT_2025-05-26_klines_market_ctx.csv,,,,ERROR
gateio,OGPUUSDT,2025-05-26,OGPUUSDT_2025-05-26_klines_trades.csv,,,,ERROR
gateio,OGUSDT,2025-07-09,OGUSDT_2025-07-09_klines.csv,26.71,40.6,medium,PUMP
gateio,OGUSDT,2025-07-09,OGUSDT_2025-07-09_klines_L2.csv,,,,ERROR
gateio,OGUSDT,2025-07-09,OGUSDT_2025-07-09_klines_market_ctx.csv,,,,ERROR
gateio,OGUSDT,2025-07-09,OGUSDT_2025-07-09_klines_trades.csv,,,,ERROR
gateio,OKBUSDT,2025-07-26,OKBUSDT_2025-07-26_klines.csv,3.81,0.0,,VOLATILE_CONTROL
gateio,OLEUSDT,2025-07-08,OLEUSDT_2025-07-08_klines.csv,40.78,84.43,major,PUMP
gateio,OLEUSDT,2025-07-08,OLEUSDT_2025-07-08_klines_L2.csv,,,,ERROR
gateio,OLEUSDT,2025-07-08,OLEUSDT_2025-07-08_klines_market_ctx.csv,,,,ERROR
gateio,OLEUSDT,2025-07-08,OLEUSDT_2025-07-08_klines_trades.csv,,,,ERROR
gateio,OLUSDT,2025-05-16,OLUSDT_2025-05-16_klines.csv,44.46,14.97,,VOLATILE_CONTROL
gateio,OMIUSDT,2025-08-09,OMIUSDT_2025-08-09_klines.csv,7.32,176.46,micro,PUMP
gateio,OMIUSDT,2025-08-09,OMIUSDT_2025-08-09_klines_L2.csv,,,,ERROR
gateio,OMIUSDT,2025-08-09,OMIUSDT_2025-08-09_klines_market_ctx.csv,,,,ERROR
gateio,OMIUSDT,2025-08-09,OMIUSDT_2025-08-09_klines_trades.csv,,,,ERROR
gateio,ONDO3LUSDT,2025-05-09,ONDO3LUSDT_2025-05-09_klines.csv,52.14,138.25,extreme,PUMP
gateio,ONDO3LUSDT,2025-05-09,ONDO3LUSDT_2025-05-09_klines_L2.csv,,,,ERROR
gateio,ONDO3LUSDT,2025-05-09,ONDO3LUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
gateio,ONDO3LUSDT,2025-05-09,ONDO3LUSDT_2025-05-09_klines_trades.csv,,,,ERROR
gateio,ONDO3LUSDT,2025-06-06,ONDO3LUSDT_2025-06-06_klines.csv,65.79,115.44,extreme,PUMP
gateio,ONDO3SUSDT,2025-05-13,ONDO3SUSDT_2025-05-13_klines.csv,33.81,83.43,large,PUMP
gateio,ONDO3SUSDT,2025-05-13,ONDO3SUSDT_2025-05-13_klines_L2.csv,,,,ERROR
gateio,ONDO3SUSDT,2025-05-13,ONDO3SUSDT_2025-05-13_klines_market_ctx.csv,,,,ERROR
gateio,ONDO3SUSDT,2025-05-13,ONDO3SUSDT_2025-05-13_klines_trades.csv,,,,ERROR
gateio,ONDO3SUSDT,2025-05-15,ONDO3SUSDT_2025-05-15_klines.csv,36.88,151.18,large,PUMP
gateio,ONDOUSDT,2025-07-05,ONDOUSDT_2025-07-05_klines.csv,21.14,48.44,medium,PUMP
gateio,ONDOUSDT,2025-07-05,ONDOUSDT_2025-07-05_klines_L2.csv,,,,ERROR
gateio,ONDOUSDT,2025-07-05,ONDOUSDT_2025-07-05_klines_market_ctx.csv,,,,ERROR
gateio,ONDOUSDT,2025-07-05,ONDOUSDT_2025-07-05_klines_trades.csv,,,,ERROR
gateio,ONGUSDT,2026-03-17,ONGUSDT_2026-03-17_klines.csv,2.64,0.0,,VOLATILE_CONTROL
gateio,ONTUSDT,2025-08-07,ONTUSDT_2025-08-07_klines.csv,12.68,98.24,small,PUMP
gateio,ONTUSDT,2025-08-07,ONTUSDT_2025-08-07_klines_L2.csv,,,,ERROR
gateio,ONTUSDT,2025-08-07,ONTUSDT_2025-08-07_klines_market_ctx.csv,,,,ERROR
gateio,ONTUSDT,2025-08-07,ONTUSDT_2025-08-07_klines_trades.csv,,,,ERROR
gateio,ONUSDT,2025-10-24,ONUSDT_2025-10-24_klines.csv,100.0,134.85,extreme,PUMP
gateio,ONUSDT,2025-10-24,ONUSDT_2025-10-24_klines_L2.csv,,,,ERROR
gateio,ONUSDT,2025-10-24,ONUSDT_2025-10-24_klines_market_ctx.csv,,,,ERROR
gateio,ONUSDT,2025-10-24,ONUSDT_2025-10-24_klines_trades.csv,,,,ERROR
gateio,OORTUSDT,2025-08-06,OORTUSDT_2025-08-06_klines.csv,57.41,75.64,extreme,PUMP
gateio,OORTUSDT,2025-08-06,OORTUSDT_2025-08-06_klines_L2.csv,,,,ERROR
gateio,OORTUSDT,2025-08-06,OORTUSDT_2025-08-06_klines_market_ctx.csv,,,,ERROR
gateio,OORTUSDT,2025-08-06,OORTUSDT_2025-08-06_klines_trades.csv,,,,ERROR
gateio,OP3LUSDT,2025-05-09,OP3LUSDT_2025-05-09_klines.csv,130.18,106.18,extreme,PUMP
gateio,OP3LUSDT,2025-05-09,OP3LUSDT_2025-05-09_klines_L2.csv,,,,ERROR
gateio,OP3LUSDT,2025-05-09,OP3LUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
gateio,OP3LUSDT,2025-05-09,OP3LUSDT_2025-05-09_klines_trades.csv,,,,ERROR
gateio,OP3LUSDT,2025-05-17,OP3LUSDT_2025-05-17_klines.csv,57.5,98.33,extreme,PUMP
gateio,OP3SUSDT,2025-05-11,OP3SUSDT_2025-05-11_klines.csv,92.11,52.23,extreme,PUMP
gateio,OP3SUSDT,2025-05-11,OP3SUSDT_2025-05-11_klines_L2.csv,,,,ERROR
gateio,OP3SUSDT,2025-05-11,OP3SUSDT_2025-05-11_klines_market_ctx.csv,,,,ERROR
gateio,OP3SUSDT,2025-05-11,OP3SUSDT_2025-05-11_klines_trades.csv,,,,ERROR
gateio,OP3SUSDT,2025-05-15,OP3SUSDT_2025-05-15_klines.csv,59.27,137.36,extreme,PUMP
gateio,OPENUSDT,2025-09-08,OPENUSDT_2025-09-08_klines.csv,244.52,80.25,extreme,PUMP
gateio,OPENUSDT,2025-09-08,OPENUSDT_2025-09-08_klines_L2.csv,,,,ERROR
gateio,OPENUSDT,2025-09-08,OPENUSDT_2025-09-08_klines_market_ctx.csv,,,,ERROR
gateio,OPENUSDT,2025-09-08,OPENUSDT_2025-09-08_klines_trades.csv,,,,ERROR
gateio,OPGUSDT,2026-04-21,OPGUSDT_2026-04-21_klines.csv,281.65,98.51,extreme,PUMP
gateio,OPGUSDT,2026-04-21,OPGUSDT_2026-04-21_klines_L2.csv,,,,ERROR
gateio,OPGUSDT,2026-04-21,OPGUSDT_2026-04-21_klines_market_ctx.csv,,,,ERROR
gateio,OPGUSDT,2026-04-21,OPGUSDT_2026-04-21_klines_trades.csv,,,,ERROR
gateio,OPN1USDT,2025-06-09,OPN1USDT_2025-06-09_klines.csv,55.11,119.36,extreme,PUMP
gateio,OPN1USDT,2025-06-09,OPN1USDT_2025-06-09_klines_L2.csv,,,,ERROR
gateio,OPN1USDT,2025-06-09,OPN1USDT_2025-06-09_klines_market_ctx.csv,,,,ERROR
gateio,OPN1USDT,2025-06-09,OPN1USDT_2025-06-09_klines_trades.csv,,,,ERROR
gateio,OPUSDT,2025-07-05,OPUSDT_2025-07-05_klines.csv,32.18,41.97,large,PUMP
gateio,OPUSDT,2025-07-05,OPUSDT_2025-07-05_klines_L2.csv,,,,ERROR
gateio,OPUSDT,2025-07-05,OPUSDT_2025-07-05_klines_market_ctx.csv,,,,ERROR
gateio,OPUSDT,2025-07-05,OPUSDT_2025-07-05_klines_trades.csv,,,,ERROR
gateio,ORBRUSDT,2025-05-14,ORBRUSDT_2025-05-14_klines.csv,61.71,105.02,extreme,PUMP
gateio,ORBRUSDT,2025-05-14,ORBRUSDT_2025-05-14_klines_L2.csv,,,,ERROR
gateio,ORBRUSDT,2025-05-14,ORBRUSDT_2025-05-14_klines_market_ctx.csv,,,,ERROR
gateio,ORBRUSDT,2025-05-14,ORBRUSDT_2025-05-14_klines_trades.csv,,,,ERROR
gateio,ORBRUSDT,2025-05-17,ORBRUSDT_2025-05-17_klines.csv,56.92,110.5,extreme,PUMP
gateio,ORBSUSDT,2026-02-04,ORBSUSDT_2026-02-04_klines.csv,1.01,0.0,,VOLATILE_CONTROL
gateio,ORCAUSDT,2025-06-26,ORCAUSDT_2025-06-26_klines.csv,11.59,84.63,small,PUMP
gateio,ORCAUSDT,2025-06-26,ORCAUSDT_2025-06-26_klines_L2.csv,,,,ERROR
gateio,ORCAUSDT,2025-06-26,ORCAUSDT_2025-06-26_klines_market_ctx.csv,,,,ERROR
gateio,ORCAUSDT,2025-06-26,ORCAUSDT_2025-06-26_klines_trades.csv,,,,ERROR
gateio,ORDERUSDT,2025-07-02,ORDERUSDT_2025-07-02_klines.csv,8.48,152.42,micro,PUMP
gateio,ORDERUSDT,2025-07-02,ORDERUSDT_2025-07-02_klines_L2.csv,,,,ERROR
gateio,ORDERUSDT,2025-07-02,ORDERUSDT_2025-07-02_klines_market_ctx.csv,,,,ERROR
gateio,ORDERUSDT,2025-07-02,ORDERUSDT_2025-07-02_klines_trades.csv,,,,ERROR
gateio,ORDI3LUSDT,2025-05-09,ORDI3LUSDT_2025-05-09_klines.csv,272.18,93.65,extreme,PUMP
gateio,ORDI3LUSDT,2025-05-09,ORDI3LUSDT_2025-05-09_klines_L2.csv,,,,ERROR
gateio,ORDI3LUSDT,2025-05-09,ORDI3LUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
gateio,ORDI3LUSDT,2025-05-09,ORDI3LUSDT_2025-05-09_klines_trades.csv,,,,ERROR
gateio,ORDI3LUSDT,2025-05-17,ORDI3LUSDT_2025-05-17_klines.csv,75.08,92.03,extreme,PUMP
gateio,ORDI3SUSDT,2025-05-14,ORDI3SUSDT_2025-05-14_klines.csv,100.94,105.19,extreme,PUMP
gateio,ORDI3SUSDT,2025-05-14,ORDI3SUSDT_2025-05-14_klines_L2.csv,,,,ERROR
gateio,ORDI3SUSDT,2025-05-14,ORDI3SUSDT_2025-05-14_klines_market_ctx.csv,,,,ERROR
gateio,ORDI3SUSDT,2025-05-14,ORDI3SUSDT_2025-05-14_klines_trades.csv,,,,ERROR
gateio,ORDI3SUSDT,2025-05-15,ORDI3SUSDT_2025-05-15_klines.csv,87.85,131.75,extreme,PUMP
gateio,ORDIUSDT,2025-05-09,ORDIUSDT_2025-05-09_klines.csv,65.27,80.86,extreme,PUMP
gateio,ORDIUSDT,2025-05-09,ORDIUSDT_2025-05-09_klines_L2.csv,,,,ERROR
gateio,ORDIUSDT,2025-05-09,ORDIUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
gateio,ORDIUSDT,2025-05-09,ORDIUSDT_2025-05-09_klines_trades.csv,,,,ERROR
gateio,ORIONUSDT,2025-06-18,ORIONUSDT_2025-06-18_klines.csv,51.92,181.45,extreme,PUMP
gateio,ORIONUSDT,2025-06-18,ORIONUSDT_2025-06-18_klines_L2.csv,,,,ERROR
gateio,ORIONUSDT,2025-06-18,ORIONUSDT_2025-06-18_klines_market_ctx.csv,,,,ERROR
gateio,ORIONUSDT,2025-06-18,ORIONUSDT_2025-06-18_klines_trades.csv,,,,ERROR
gateio,ORNGUSDT,2025-05-09,ORNGUSDT_2025-05-09_klines.csv,50.59,59.53,extreme,PUMP
gateio,ORNGUSDT,2025-05-09,ORNGUSDT_2025-05-09_klines_L2.csv,,,,ERROR
gateio,ORNGUSDT,2025-05-09,ORNGUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
gateio,ORNGUSDT,2025-05-09,ORNGUSDT_2025-05-09_klines_trades.csv,,,,ERROR
gateio,ORNGUSDT,2025-05-27,ORNGUSDT_2025-05-27_klines.csv,6.69,199.71,micro,PUMP
gateio,OROUSDT,2025-05-22,OROUSDT_2025-05-22_klines.csv,12.88,88.2,small,PUMP
gateio,OROUSDT,2025-05-22,OROUSDT_2025-05-22_klines_L2.csv,,,,ERROR
gateio,OROUSDT,2025-05-22,OROUSDT_2025-05-22_klines_market_ctx.csv,,,,ERROR
gateio,OROUSDT,2025-05-22,OROUSDT_2025-05-22_klines_trades.csv,,,,ERROR
gateio,OSHIUSDT,2025-08-03,OSHIUSDT_2025-08-03_klines.csv,48.88,16.12,,VOLATILE_CONTROL
gateio,OSMOUSDT,2025-07-06,OSMOUSDT_2025-07-06_klines.csv,34.58,4.17,,VOLATILE_CONTROL
gateio,OVLUSDT,2025-08-14,OVLUSDT_2025-08-14_klines.csv,58.73,202.11,extreme,PUMP
gateio,OVLUSDT,2025-08-14,OVLUSDT_2025-08-14_klines_L2.csv,,,,ERROR
gateio,OVLUSDT,2025-08-14,OVLUSDT_2025-08-14_klines_market_ctx.csv,,,,ERROR
gateio,OVLUSDT,2025-08-14,OVLUSDT_2025-08-14_klines_trades.csv,,,,ERROR
gateio,OVOUSDT,2025-05-09,OVOUSDT_2025-05-09_klines.csv,20.1,206.32,medium,PUMP
gateio,OVOUSDT,2025-05-09,OVOUSDT_2025-05-09_klines_L2.csv,,,,ERROR
gateio,OVOUSDT,2025-05-09,OVOUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
gateio,OVOUSDT,2025-05-09,OVOUSDT_2025-05-09_klines_trades.csv,,,,ERROR
gateio,OVOUSDT,2025-05-15,OVOUSDT_2025-05-15_klines.csv,309.73,101.3,extreme,PUMP
gateio,OWLUSDT,2026-01-15,OWLUSDT_2026-01-15_klines.csv,107.25,83.4,extreme,PUMP
gateio,OWLUSDT,2026-01-15,OWLUSDT_2026-01-15_klines_L2.csv,,,,ERROR
gateio,OWLUSDT,2026-01-15,OWLUSDT_2026-01-15_klines_market_ctx.csv,,,,ERROR
gateio,OWLUSDT,2026-01-15,OWLUSDT_2026-01-15_klines_trades.csv,,,,ERROR
gateio,OWNUSDT,2025-05-09,OWNUSDT_2025-05-09_klines.csv,59.97,132.07,extreme,PUMP
gateio,OWNUSDT,2025-05-09,OWNUSDT_2025-05-09_klines_L2.csv,,,,ERROR
gateio,OWNUSDT,2025-05-09,OWNUSDT_2025-05-09_klines_market_ctx.csv,,,,ERROR
gateio,OWNUSDT,2025-05-09,OWNUSDT_2025-05-09_klines_trades.csv,,,,ERROR
gateio,OWNUSDT,2025-05-18,OWNUSDT_2025-05-18_klines.csv,32.42,128.32,large,PUMP
gateio,OXTUSDT,2026-03-08,OXTUSDT_2026-03-08_klines.csv,3.96,0.0,,VOLATILE_CONTROL
